	TrackID		01	Timepoint		4	Perimeter		571.6739214527666
	X-coordinates	Y-coordinates	Curvature	SignedCurvature	 	 Intensity
	213.0		170.0		0.012		0.009		11595.1		
	212.0		171.0		0.012		0.009		11680.9		
	211.0		172.0		0.012		0.009		11973.5		
	210.0		173.0		0.012		0.009		12443.2		
	209.0		174.0		0.012		0.009		12988.8		
	208.0		175.0		0.012		0.009		13365.0		
	207.0		176.0		0.012		0.009		13382.6		
	206.0		177.0		0.012		0.009		13272.6		
	205.0		178.0		0.012		0.012		13538.888888888889		
	204.0		179.0		0.012		0.012		13743.4		
	203.0		180.0		0.012		0.012		13963.4		
	202.0		181.0		0.012		0.012		13910.6		
	201.0		182.0		0.012		0.012		13663.1		
	200.0		183.0		0.012		0.012		13246.2		
	199.0		184.0		0.012		0.012		12675.3		
	198.0		185.0		0.012		0.012		12117.6		
	197.0		186.0		0.012		0.012		11662.2		
	196.0		186.0		0.012		0.012		10982.4		
	195.0		187.0		0.012		0.012		10628.2		
	194.0		188.0		0.012		0.012		10447.8		
	193.0		189.0		0.012		0.012		10814.625		
	192.0		190.0		0.012		0.012		10853.7		
	191.0		191.0		0.012		0.012		11046.2		
	190.0		191.0		0.012		0.012		10676.6		
	189.0		192.0		0.012		0.012		11071.5		
	188.0		193.0		0.012		0.012		11797.5		
	187.0		193.0		0.012		0.012		11634.7		
	186.0		194.0		0.012		0.012		12381.6		
	185.0		195.0		0.012		0.012		12702.8		
	184.0		196.0		0.012		0.012		12783.1		
	183.0		196.0		0.012		0.012		12476.2		
	182.0		197.0		0.012		0.012		13003.1		
	181.0		197.0		0.012		0.012		12813.9		
	180.0		198.0		0.012		0.012		12931.6		
	179.0		198.0		0.012		0.012		12278.2		
	178.0		199.0		0.012		0.012		12013.1		
	177.0		199.0		0.012		0.012		11622.6		
	176.0		200.0		0.012		0.012		12107.7		
	175.0		200.0		0.012		0.012		12252.9		
	174.0		201.0		0.012		0.012		13184.6		
	173.0		201.0		0.012		0.012		13161.5		
	172.0		202.0		0.012		0.012		13390.3		
	171.0		202.0		0.012		0.012		13180.5		
	170.0		202.0		0.012		0.012		12431.111111111111		
	169.0		202.0		0.012		0.012		11914.444444444445		
	168.0		203.0		0.012		0.012		11957.777777777777		
	167.0		203.0		0.012		0.012		11933.333333333334		
	166.0		204.0		0.012		0.012		12288.888888888889		
	165.0		204.0		0.012		0.012		12468.888888888889		
	164.0		204.0		0.012		0.012		12451.111111111111		
	163.0		204.0		0.012		0.012		12255.555555555555		
	162.0		205.0		0.012		0.012		12911.111111111111		
	161.0		205.0		0.012		0.012		12991.111111111111		
	160.0		205.0		0.012		0.012		13090.0		
	159.0		206.0		0.012		0.012		14281.875		
	158.0		206.0		0.012		0.012		13883.1		
	157.0		206.0		0.012		0.012		13519.0		
	156.0		206.0		0.012		0.012		12947.0		
	155.0		206.0		0.012		0.012		12292.5		
	154.0		206.0		0.012		0.012		11664.4		
	153.0		207.0		0.012		0.012		11341.0		
	152.0		207.0		0.012		0.012		10996.7		
	151.0		207.0		0.012		0.012		10776.7		
	150.0		207.0		0.012		0.012		10694.2		
	149.0		207.0		0.012		0.012		10747.0		
	148.0		207.0		0.012		0.012		10912.0		
	138.0		30.0		0.012		-0.012		12014.2		
	139.0		30.0		0.012		-0.012		12155.0		
	140.0		30.0		0.012		-0.012		12230.9		
	141.0		30.0		0.012		-0.012		12129.7		
	142.0		30.0		0.012		-0.012		11807.4		
	143.0		30.0		0.012		-0.012		11319.0		
	144.0		30.0		0.012		-0.012		10792.1		
	145.0		30.0		0.012		-0.012		10368.6		
	146.0		31.0		0.012		-0.012		9751.5		
	147.0		31.0		0.012		-0.012		9836.2		
	148.0		31.0		0.012		-0.012		10035.3		
	149.0		31.0		0.012		-0.012		10243.2		
	150.0		31.0		0.012		-0.012		10404.9		
	151.0		31.0		0.012		-0.012		10509.4		
	152.0		31.0		0.012		-0.012		10543.5		
	153.0		31.0		0.012		-0.012		10481.9		
	154.0		31.0		0.012		-0.012		10322.4		
	155.0		31.0		0.012		-0.012		10113.4		
	156.0		31.0		0.012		-0.012		9935.2		
	157.0		31.0		0.012		-0.012		9849.4		
	158.0		31.0		0.012		-0.012		9863.7		
	159.0		31.0		0.013		-0.013		10163.25		
	160.0		31.0		0.013		-0.013		10016.6		
	161.0		31.0		0.013		-0.013		10061.7		
	162.0		31.0		0.013		-0.013		10068.3		
	163.0		31.0		0.013		-0.013		10065.0		
	164.0		32.0		0.013		-0.013		9518.3		
	165.0		31.0		0.013		-0.013		10180.5		
	166.0		32.0		0.013		-0.013		9963.8		
	167.0		32.0		0.013		-0.013		10197.0		
	168.0		32.0		0.013		-0.013		10378.5		
	169.0		32.0		0.013		-0.013		10551.2		
	170.0		32.0		0.013		-0.013		10800.9		
	171.0		32.0		0.013		-0.013		11263.333333333334		
	172.0		33.0		0.013		-0.013		11913.0		
	173.0		33.0		0.013		-0.013		12415.7		
	174.0		34.0		0.013		-0.013		12643.4		
	175.0		34.0		0.013		-0.013		12839.2		
	176.0		34.0		0.013		-0.013		12766.6		
	177.0		34.0		0.013		-0.013		12443.2		
	178.0		35.0		0.013		-0.013		12025.2		
	179.0		35.0		0.013		-0.013		11595.1		
	180.0		35.0		0.013		-0.013		11095.7		
	181.0		36.0		0.013		-0.013		11064.9		
	182.0		36.0		0.013		-0.013		11121.0		
	183.0		37.0		0.013		-0.013		11528.0		
	184.0		37.0		0.013		-0.013		11844.8		
	185.0		38.0		0.013		-0.013		12001.0		
	186.0		38.0		0.013		-0.013		11993.3		
	187.0		39.0		0.013		-0.013		11685.3		
	188.0		39.0		0.013		-0.013		11330.0		
	189.0		40.0		0.013		-0.013		11158.4		
	190.0		41.0		0.013		-0.013		11181.5		
	191.0		42.0		0.013		-0.013		11141.9		
	192.0		42.0		0.013		-0.013		11356.4		
	193.0		43.0		0.013		-0.013		11023.1		
	194.0		44.0		0.013		-0.013		10511.6		
	195.0		45.0		0.013		-0.013		10037.5		
	196.0		46.0		0.013		-0.013		9717.4		
	197.0		47.0		0.013		-0.013		9561.2		
	198.0		47.0		0.013		-0.013		10027.6		
	199.0		48.0		0.013		-0.013		9940.7		
	200.0		49.0		0.013		-0.013		9703.1		
	201.0		50.0		0.013		-0.013		9420.4		
	202.0		50.0		0.013		-0.013		9967.1		
	203.0		51.0		0.013		-0.013		9780.1		
	204.0		52.0		0.013		-0.013		9669.0		
	205.0		53.0		0.013		-0.013		9897.75		
	206.0		54.0		0.013		-0.013		9873.333333333334		
	207.0		55.0		0.013		-0.013		10030.0		
	208.0		56.0		0.013		-0.013		10166.666666666666		
	209.0		57.0		0.013		-0.013		10160.0		
	210.0		58.0		0.013		-0.013		10027.777777777777		
	211.0		58.0		0.013		-0.013		10440.0		
	212.0		59.0		0.013		-0.013		10453.333333333334		
	213.0		60.0		0.013		-0.013		10757.777777777777		
	214.0		61.0		0.013		-0.013		11364.444444444445		
	215.0		62.0		0.013		-0.013		12191.111111111111		
	216.0		63.0		0.013		-0.013		13076.666666666666		
	217.0		64.0		0.013		-0.013		13858.875		
	218.0		65.0		0.013		-0.008		13599.3		
	218.0		66.0		0.013		-0.008		13306.7		
	219.0		67.0		0.013		-0.008		13130.7		
	220.0		68.0		0.013		-0.008		12926.1		
	220.0		69.0		0.013		-0.008		12790.8		
	220.0		70.0		0.013		-0.008		12412.4		
	221.0		71.0		0.013		-0.008		12689.6		
	222.0		72.0		0.013		-0.008		12932.7		
	223.0		73.0		0.013		-0.008		12855.7		
	223.0		74.0		0.013		-0.008		12664.3		
	224.0		75.0		0.013		-0.008		12184.7		
	224.0		76.0		0.013		-0.008		11943.8		
	224.0		77.0		0.013		-0.008		11657.8		
	225.0		78.0		0.013		-0.008		11646.8		
	225.0		79.0		0.013		-0.008		11617.1		
	226.0		80.0		0.013		-0.008		11734.8		
	226.0		81.0		0.013		-0.008		11864.6		
	227.0		82.0		0.013		-0.008		12111.0		
	227.0		83.0		0.013		-0.008		12247.4		
	227.0		84.0		0.013		-0.008		12122.0		
	228.0		85.0		0.013		-0.008		12222.1		
	228.0		86.0		0.013		-0.008		12294.0		
	228.0		87.0		0.013		-0.004		11672.1		
	229.0		88.0		0.013		-0.004		11851.4		
	229.0		89.0		0.013		-0.004		11649.0		
	229.0		90.0		0.013		-0.004		11388.3		
	230.0		91.0		0.013		-0.004		11779.9		
	230.0		92.0		0.013		-0.004		11621.5		
	230.0		93.0		0.013		-0.004		11393.8		
	230.0		94.0		0.013		-0.004		11119.9		
	230.0		95.0		0.013		-0.004		10843.8		
	231.0		96.0		0.013		-0.004		11132.0		
	231.0		97.0		0.013		-0.004		11013.2		
	231.0		98.0		0.013		-0.003		11076.666666666666		
	231.0		99.0		0.012		-0.002		10968.1		
	231.0		100.0		0.012		-0.002		10991.2		
	231.0		101.0		0.012		-0.002		11019.8		
	232.0		102.0		0.012		-0.002		11213.4		
	232.0		103.0		0.012		-0.002		11240.9		
	232.0		104.0		0.012		-0.002		11215.6		
	232.0		105.0		0.012		-0.002		11130.9		
	232.0		106.0		0.012		-0.002		11012.1		
	232.0		107.0		0.012		-0.002		10908.7		
	232.0		108.0		0.012		-0.002		10871.3		
	232.0		109.0		0.012		-0.002		10926.3		
	146.0		207.0		0.012		0.012		11503.8		
	145.0		208.0		0.012		0.012		12246.3		
	144.0		208.0		0.012		0.012		12608.2		
	143.0		208.0		0.012		0.012		12746.8		
	142.0		208.0		0.012		0.012		12620.3		
	141.0		208.0		0.012		0.012		12337.6		
	140.0		208.0		0.012		0.012		12074.7		
	139.0		208.0		0.012		0.012		11955.9		
	138.0		209.0		0.012		0.012		12137.4		
	137.0		209.0		0.012		0.012		12362.9		
	136.0		208.0		0.012		0.012		12601.6		
	135.0		208.0		0.012		0.012		12981.1		
	134.0		208.0		0.012		0.012		13300.1		
	133.0		209.0		0.012		0.012		13345.2		
	132.0		208.0		0.012		0.012		13937.0		
	131.0		209.0		0.012		0.012		14246.1		
	130.0		209.0		0.012		0.012		14814.8		
	129.0		209.0		0.012		0.012		15143.7		
	128.0		208.0		0.012		0.012		14925.9		
	127.0		208.0		0.012		0.012		14518.9		
	126.0		209.0		0.012		0.012		14031.6		
	125.0		208.0		0.012		0.012		13782.222222222223		
	124.0		208.0		0.012		0.012		13422.2		
	123.0		208.0		0.012		0.012		13374.9		
	122.0		207.0		0.012		0.012		13339.7		
	121.0		208.0		0.012		0.012		13403.5		
	120.0		207.0		0.012		0.012		13347.4		
	119.0		207.0		0.012		0.012		13135.1		
	118.0		207.0		0.012		0.012		12906.3		
	117.0		206.0		0.012		0.012		12719.3		
	116.0		206.0		0.012		0.012		12819.4		
	115.0		206.0		0.012		0.012		12861.2		
	114.0		206.0		0.012		0.012		12809.5		
	113.0		205.0		0.013		0.013		13042.125		
	112.0		205.0		0.013		0.013		12782.0		
	111.0		204.0		0.013		0.013		12640.1		
	110.0		204.0		0.013		0.013		12702.8		
	109.0		204.0		0.013		0.013		12707.2		
	108.0		203.0		0.013		0.013		13074.6		
	107.0		203.0		0.013		0.013		13448.6		
	106.0		202.0		0.013		0.013		13759.9		
	105.0		202.0		0.013		0.013		14121.8		
	104.0		201.0		0.013		0.013		13883.1		
	103.0		201.0		0.013		0.013		14028.3		
	102.0		200.0		0.013		0.013		13433.2		
	101.0		199.0		0.013		0.013		12499.3		
	100.0		199.0		0.013		0.013		12941.5		
	99.0		198.0		0.013		0.013		12114.3		
	98.0		198.0		0.013		0.013		12681.9		
	97.0		197.0		0.013		0.013		11996.6		
	96.0		196.0		0.013		0.013		11374.0		
	95.0		196.0		0.013		0.013		12082.4		
	94.0		195.0		0.013		0.013		11627.0		
	93.0		194.0		0.013		0.013		11160.6		
	92.0		193.0		0.013		0.013		10747.0		
	91.0		192.0		0.013		0.013		10435.7		
	90.0		192.0		0.013		0.013		11201.3		
	89.0		191.0		0.013		0.013		10908.7		
	88.0		190.0		0.013		0.013		10498.4		
	87.0		189.0		0.013		0.013		9930.8		
	86.0		189.0		0.013		0.013		10355.4		
	85.0		188.0		0.013		0.013		9784.5		
	84.0		187.0		0.013		0.013		9462.2		
	83.0		187.0		0.013		0.013		10349.9		
	82.0		186.0		0.013		0.013		10311.4		
	81.0		185.0		0.013		0.013		10310.3		
	80.0		184.0		0.013		0.013		10370.8		
	79.0		183.0		0.013		0.013		10458.888888888889		
	78.0		182.0		0.013		0.013		10004.727272727272		
	77.0		182.0		0.013		0.013		10688.727272727272		
	76.0		181.0		0.013		0.013		10248.0		
	75.0		180.0		0.013		0.013		10035.272727272728		
	74.0		179.0		0.013		0.013		10065.818181818182		
	73.0		178.0		0.013		0.013		10205.454545454546		
	72.0		177.0		0.013		0.013		10329.818181818182		
	71.0		177.0		0.013		0.013		11167.636363636364		
	70.0		176.0		0.013		0.013		11299.636363636364		
	69.0		176.0		0.013		0.013		12109.09090909091		
	69.0		175.0		0.013		0.013		11520.0		
	68.0		174.0		0.013		0.013		12123.333333333334		
	67.0		174.0		0.013		0.01		12822.7		
	66.0		173.0		0.013		0.01		13059.2		
	66.0		172.0		0.013		0.01		12683.0		
	65.0		171.0		0.013		0.01		12882.1		
	64.0		170.0		0.013		0.01		13240.7		
	63.0		169.0		0.013		0.01		13615.8		
	62.0		168.0		0.013		0.01		13730.2		
	62.0		167.0		0.013		0.01		13443.1		
	61.0		166.0		0.013		0.01		13571.8		
	60.0		165.0		0.013		0.01		13798.4		
	60.0		164.0		0.013		0.01		14060.2		
	59.0		163.0		0.013		0.01		14682.8		
	58.0		162.0		0.013		0.01		14901.7		
	58.0		161.0		0.013		0.01		15116.2		
	58.0		160.0		0.013		0.01		14809.3		
	57.0		159.0		0.013		0.01		14534.3		
	57.0		158.0		0.013		0.01		14059.1		
	56.0		157.0		0.013		0.01		13664.2		
	56.0		156.0		0.013		0.01		13387.0		
	56.0		155.0		0.013		0.01		13064.7		
	55.0		154.0		0.013		0.01		13223.1		
	55.0		153.0		0.013		0.01		13225.555555555555		
	54.0		152.0		0.013		0.008		13323.2		
	54.0		151.0		0.013		0.008		13415.6		
	54.0		150.0		0.013		0.008		13490.4		
	54.0		149.0		0.013		0.008		13483.8		
	54.0		148.0		0.013		0.008		13322.1		
	53.0		147.0		0.013		0.008		14210.9		
	53.0		146.0		0.013		0.008		13905.1		
	53.0		145.0		0.013		0.008		13557.5		
	52.0		144.0		0.013		0.008		13710.4		
	53.0		143.0		0.013		0.008		13030.6		
	52.0		142.0		0.013		0.008		13335.3		
	52.0		141.0		0.013		0.008		13593.375		
	52.0		140.0		0.012		0.004		13305.6		
	52.0		139.0		0.012		0.004		13282.5		
	52.0		138.0		0.012		0.004		13145.0		
	52.0		137.0		0.012		0.004		12906.3		
	52.0		136.0		0.012		0.004		12678.6		
	52.0		135.0		0.012		0.004		12568.6		
	52.0		134.0		0.012		0.004		12606.0		
	52.0		133.0		0.012		0.004		12746.8		
	51.0		132.0		0.012		0.004		13091.1		
	51.0		131.0		0.012		0.004		13257.2		
	51.0		130.0		0.012		0.004		13294.6		
	233.0		111.0		0.012		0.003		11371.8		
	232.0		112.0		0.012		0.003		11385.0		
	233.0		113.0		0.012		0.003		11579.7		
	233.0		114.0		0.012		0.003		11666.6		
	232.0		115.0		0.012		0.003		11886.6		
	232.0		116.0		0.012		0.003		12158.3		
	232.0		117.0		0.012		0.003		12424.5		
	232.0		118.0		0.012		0.003		12617.0		
	232.0		119.0		0.012		0.003		12717.1		
	232.0		120.0		0.012		0.003		12763.3		
	232.0		121.0		0.012		0.003		12804.0		
	232.0		122.0		0.012		0.003		12846.9		
	232.0		123.0		0.012		0.003		12845.8		
	232.0		124.0		0.012		0.003		12741.3		
	232.0		125.0		0.012		0.003		12527.9		
	232.0		126.0		0.012		0.003		12281.5		
	231.0		127.0		0.012		0.003		12003.2		
	231.0		128.0		0.012		0.003		12073.6		
	231.0		129.0		0.012		0.003		12205.6		
	231.0		130.0		0.012		0.003		12291.4		
	231.0		131.0		0.012		0.003		12244.1		
	230.0		132.0		0.012		0.006		11984.625		
	230.0		133.0		0.012		0.007		11720.0		
	230.0		134.0		0.012		0.007		11581.111111111111		
	230.0		135.0		0.012		0.007		11446.666666666666		
	229.0		136.0		0.012		0.007		11162.222222222223		
	229.0		137.0		0.012		0.007		11232.222222222223		
	229.0		138.0		0.012		0.007		11225.555555555555		
	229.0		139.0		0.012		0.007		11097.777777777777		
	228.0		140.0		0.012		0.007		10640.0		
	228.0		141.0		0.012		0.007		10581.111111111111		
	227.0		142.0		0.012		0.007		10195.555555555555		
	227.0		143.0		0.012		0.007		10436.666666666666		
	227.0		144.0		0.012		0.009		10899.0		
	227.0		145.0		0.012		0.009		11064.9		
	226.0		146.0		0.012		0.009		11364.1		
	226.0		147.0		0.012		0.009		11991.1		
	226.0		148.0		0.012		0.009		12490.5		
	225.0		149.0		0.012		0.009		12372.8		
	225.0		150.0		0.012		0.009		12586.2		
	225.0		151.0		0.012		0.009		12624.7		
	224.0		152.0		0.012		0.009		12520.2		
	224.0		153.0		0.012		0.009		12898.6		
	224.0		154.0		0.012		0.009		13334.2		
	223.0		155.0		0.012		0.009		14004.1		
	223.0		156.0		0.012		0.009		14499.1		
	222.0		157.0		0.012		0.009		14590.4		
	221.0		158.0		0.012		0.009		14015.1		
	221.0		159.0		0.012		0.009		13874.3		
	220.0		160.0		0.012		0.009		12940.4		
	220.0		161.0		0.012		0.009		12403.6		
	219.0		162.0		0.012		0.009		11722.7		
	218.0		163.0		0.012		0.009		11443.3		
	217.0		164.0		0.012		0.009		11512.6		
	217.0		165.0		0.012		0.009		11532.4		
	216.0		166.0		0.012		0.009		11826.1		
	215.0		167.0		0.012		0.009		11947.1		
	214.0		168.0		0.012		0.009		11876.7		
	213.0		169.0		0.012		0.009		11706.2		
	213.0		170.0		0.012		0.009		11595.1		
	212.0		171.0		0.012		0.009		11680.9		
	211.0		172.0		0.012		0.009		11973.5		
	210.0		173.0		0.012		0.009		12443.2		
	209.0		174.0		0.012		0.009		12988.8		
	208.0		175.0		0.012		0.009		13365.0		
	207.0		176.0		0.012		0.009		13382.6		
	206.0		177.0		0.012		0.009		13272.6		
	205.0		178.0		0.012		0.012		13538.888888888889		
	204.0		179.0		0.012		0.012		13743.4		
	203.0		180.0		0.012		0.012		13963.4		
	202.0		181.0		0.012		0.012		13910.6		
	201.0		182.0		0.012		0.012		13663.1		
	200.0		183.0		0.012		0.012		13246.2		
	199.0		184.0		0.012		0.012		12675.3		
	198.0		185.0		0.012		0.012		12117.6		
	197.0		186.0		0.012		0.012		11662.2		
	196.0		186.0		0.012		0.012		10982.4		
	195.0		187.0		0.012		0.012		10628.2		
	194.0		188.0		0.012		0.012		10447.8		
	193.0		189.0		0.012		0.012		10814.625		
	192.0		190.0		0.012		0.012		10853.7		
	191.0		191.0		0.012		0.012		11046.2		
	190.0		191.0		0.012		0.012		10676.6		
